Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1309255,-,-,-,41.33,-71.98,-5,0,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2000,1,1,0,30,0,0,0,-1,0,1020,272,0.9,0.1
2000,1,1,1,30,0,0,0,-1,0,1020,274,0.9,0.1
2000,1,1,2,30,0,0,0,-1,0,1020,275,0.9,0.1
2000,1,1,3,30,0,0,0,-1,0,1020,273,0.9,0.1
2000,1,1,4,30,0,0,0,0,0,1020,270,1,0.1
2000,1,1,5,30,0,0,0,0,0,1020,265,1.2000000000000002,0.1
2000,1,1,6,30,0,0,0,0,0,1020,253,1.3,0.1
2000,1,1,7,30,0,17,17,0,1,1020,237,1.1,0.1
2000,1,1,8,30,455,60,144,1,3,1020,228,0.9,0.1
2000,1,1,9,30,382,103,220,2,5,1020,230,1,0.1
2000,1,1,10,30,461,127,307,2,6,1020,232,1.1,0.1
2000,1,1,11,30,87,185,222,3,7,1020,232,1.2000000000000002,0.1
2000,1,1,12,30,39,170,187,3,7,1020,230,1.3,0.1
2000,1,1,13,30,17,139,145,4,8,1020,227,1.2000000000000002,0.1
2000,1,1,14,30,357,92,190,5,7,1020,225,1.2000000000000002,0.1
2000,1,1,15,30,370,51,103,4,6,1020,224,1.2000000000000002,0.1
2000,1,1,16,30,0,0,0,4,4,1020,223,1.2000000000000002,0.1
2000,1,1,17,30,0,0,0,2,4,1020,222,1.3,0.1
2000,1,1,18,30,0,0,0,4,4,1020,222,1.2000000000000002,0.1
2000,1,1,19,30,0,0,0,4,5,1020,222,1.2000000000000002,0.1
2000,1,1,20,30,0,0,0,4,5,1020,224,1.1,0.1
2000,1,1,21,30,0,0,0,4,5,1020,226,1,0.1
2000,1,1,22,30,0,0,0,4,4,1020,229,1,0.1
2000,1,1,23,30,0,0,0,4,4,1020,232,0.9,0.1
2000,1,2,0,30,0,0,0,4,4,1020,233,0.9,0.1
2000,1,2,1,30,0,0,0,4,4,1020,236,0.9,0.1
2000,1,2,2,30,0,0,0,2,4,1020,240,0.9,0.1
2000,1,2,3,30,0,0,0,2,4,1020,246,0.8,0.1
2000,1,2,4,30,0,0,0,2,4,1020,244,0.8,0.1
2000,1,2,5,30,0,0,0,2,4,1020,238,0.8,0.1
2000,1,2,6,30,0,0,0,2,4,1020,233,0.8,0.1
2000,1,2,7,30,0,4,4,2,4,1020,229,0.7000000000000001,0.1
2000,1,2,8,30,0,9,9,4,5,1020,220,0.6000000000000001,0.1
2000,1,2,9,30,95,125,154,6,7,1020,204,0.6000000000000001,0.1
2000,1,2,10,30,143,167,223,7,8,1020,196,0.6000000000000001,0.1
2000,1,2,11,30,10,156,160,8,10,1020,201,0.8,0.1
2000,1,2,12,30,103,184,228,9,11,1020,207,0.9,0.1
2000,1,2,13,30,69,154,180,9,10,1010,209,0.9,0.1
2000,1,2,14,30,297,99,182,9,10,1010,208,0.9,0.1
2000,1,2,15,30,0,45,45,8,9,1010,207,0.9,0.1
2000,1,2,16,30,0,0,0,8,9,1010,207,1,0.1
2000,1,2,17,30,0,0,0,9,9,1010,208,1,0.1
2000,1,2,18,30,0,0,0,9,9,1010,206,1.1,0.1
2000,1,2,19,30,0,0,0,9,9,1010,205,1.1,0.1
2000,1,2,20,30,0,0,0,9,9,1010,206,1.2000000000000002,0.1
2000,1,2,21,30,0,0,0,9,9,1010,210,1.4000000000000001,0.1
2000,1,2,22,30,0,0,0,9,9,1010,212,1.5,0.1
2000,1,2,23,30,0,0,0,9,9,1010,213,1.5,0.1
2000,1,3,0,30,0,0,0,9,9,1010,215,1.6,0.1
2000,1,3,1,30,0,0,0,9,9,1010,220,1.6,0.1
2000,1,3,2,30,0,0,0,9,9,1010,225,1.6,0.1
2000,1,3,3,30,0,0,0,9,9,1010,230,1.5,0.1
2000,1,3,4,30,0,0,0,8,9,1010,234,1.3,0.1
2000,1,3,5,30,0,0,0,8,8,1010,238,1.2000000000000002,0.1
2000,1,3,6,30,0,0,0,8,8,1010,238,1.1,0.1
2000,1,3,7,30,0,7,7,8,8,1010,234,1,0.1
2000,1,3,8,30,0,44,44,8,9,1010,234,0.9,0.1
2000,1,3,9,30,98,125,155,8,9,1010,240,0.8,0.1
2000,1,3,10,30,200,165,243,9,10,1010,251,0.7000000000000001,0.1
2000,1,3,11,30,365,165,322,9,11,1010,259,0.6000000000000001,0.1
2000,1,3,12,30,450,146,338,9,12,1010,267,0.5,0.1
2000,1,3,13,30,0,73,73,9,12,1020,275,0.30000000000000004,0.1
2000,1,3,14,30,0,45,45,10,12,1020,270,0.2,0.1
2000,1,3,15,30,0,36,36,9,11,1020,51,0.4,0.1
2000,1,3,16,30,0,0,0,8,9,1020,98,0.5,0.1
2000,1,3,17,30,0,0,0,8,9,1020,124,0.4,0.1
2000,1,3,18,30,0,0,0,8,9,1020,124,0.4,0.1
2000,1,3,19,30,0,0,0,9,9,1020,118,0.5,0.1
2000,1,3,20,30,0,0,0,8,9,1020,115,0.6000000000000001,0.1
2000,1,3,21,30,0,0,0,8,9,1020,115,0.6000000000000001,0.1
2000,1,3,22,30,0,0,0,8,9,1020,113,0.7000000000000001,0.1
2000,1,3,23,30,0,0,0,8,8,1020,114,0.6000000000000001,0.1
2000,1,4,0,30,0,0,0,8,8,1010,117,0.5,0.1
2000,1,4,1,30,0,0,0,8,9,1010,140,0.5,0.1
2000,1,4,2,30,0,0,0,9,9,1010,168,0.6000000000000001,0.1
2000,1,4,3,30,0,0,0,9,9,1010,193,0.7000000000000001,0.1
2000,1,4,4,30,0,0,0,9,9,1010,194,0.7000000000000001,0.1
2000,1,4,5,30,0,0,0,9,9,1010,183,0.8,0.1
2000,1,4,6,30,0,0,0,9,10,1010,179,1.1,0.1
2000,1,4,7,30,0,4,4,11,11,1010,190,1.3,0.1
2000,1,4,8,30,0,46,46,11,11,1010,199,1.4000000000000001,0.1
2000,1,4,9,30,0,81,81,11,12,1010,200,1.4000000000000001,0.1
2000,1,4,10,30,0,79,79,11,13,1010,203,1.5,0.1
2000,1,4,11,30,0,89,89,12,13,1000,203,1.6,0.1
2000,1,4,12,30,12,157,163,12,13,1000,203,1.7000000000000002,0.1
2000,1,4,13,30,5,133,136,13,13,1000,203,1.8,0.1
2000,1,4,14,30,141,113,152,13,13,1000,205,1.9000000000000001,0.1
2000,1,4,15,30,0,40,40,13,13,1000,207,2,0.1
2000,1,4,16,30,0,0,0,13,13,1000,207,2,0.1
2000,1,4,17,30,0,0,0,13,13,1000,206,2.1,0.1
2000,1,4,18,30,0,0,0,13,13,1000,204,2,0.1
2000,1,4,19,30,0,0,0,11,12,1000,205,1.8,0.1
2000,1,4,20,30,0,0,0,11,11,1000,219,1.3,0.1
2000,1,4,21,30,0,0,0,9,10,1000,250,1,0.1
2000,1,4,22,30,0,0,0,8,8,1000,287,1,0.1
2000,1,4,23,30,0,0,0,7,7,1000,296,1.2000000000000002,0.1
2000,1,5,0,30,0,0,0,4,6,1000,300,1.3,0.1
2000,1,5,1,30,0,0,0,4,5,1000,300,1.3,0.1
2000,1,5,2,30,0,0,0,4,4,1000,304,1.3,0.1
2000,1,5,3,30,0,0,0,2,3,1000,301,1.3,0.1
2000,1,5,4,30,0,0,0,2,3,1000,300,1.4000000000000001,0.1
2000,1,5,5,30,0,0,0,1,2,1000,305,1.7000000000000002,0.1
2000,1,5,6,30,0,0,0,0,1,1010,310,2,0.1
2000,1,5,7,30,0,18,18,-2,0,1010,311,2.1,0.1
2000,1,5,8,30,577,50,156,-3,0,1010,314,2.2,0.1
2000,1,5,9,30,585,75,255,-4,0,1010,318,2.1,0.1
2000,1,5,10,30,862,65,405,-4,0,1010,321,2,0.1
2000,1,5,11,30,886,69,455,-4,1,1010,320,2,0.1
2000,1,5,12,30,879,69,448,-4,2,1010,318,2,0.1
2000,1,5,13,30,852,64,386,-4,2,1020,316,1.9000000000000001,0.1
2000,1,5,14,30,793,52,276,-4,1,1020,315,1.8,0.1
2000,1,5,15,30,632,35,131,-4,0,1020,315,1.8,0.1
2000,1,5,16,30,0,0,0,-5,0,1020,314,1.8,0.1
2000,1,5,17,30,0,0,0,-5,0,1020,316,1.7000000000000002,0.1
2000,1,5,18,30,0,0,0,-6,-1,1020,322,1.6,0.1
2000,1,5,19,30,0,0,0,-6,-1,1030,327,1.5,0.1
2000,1,5,20,30,0,0,0,-7,-2,1030,332,1.4000000000000001,0.1
2000,1,5,21,30,0,0,0,-7,-2,1030,336,1.3,0.1
2000,1,5,22,30,0,0,0,-7,-3,1030,342,1.2000000000000002,0.1
2000,1,5,23,30,0,0,0,-7,-3,1030,353,1.2000000000000002,0.1
2000,1,6,0,30,0,0,0,-7,-3,1030,6,1.2000000000000002,0.1
2000,1,6,1,30,0,0,0,-7,-3,1030,19,1.1,0.1
2000,1,6,2,30,0,0,0,-7,-3,1030,31,1,0.1
2000,1,6,3,30,0,0,0,-8,-3,1030,41,0.9,0.1
2000,1,6,4,30,0,0,0,-8,-3,1030,51,0.9,0.1
2000,1,6,5,30,0,0,0,-8,-3,1030,61,0.8,0.1
2000,1,6,6,30,0,0,0,-9,-3,1030,71,0.8,0.1
2000,1,6,7,30,0,22,22,-8,-2,1030,82,0.7000000000000001,0.1
2000,1,6,8,30,685,37,164,-9,0,1030,97,0.6000000000000001,0.1
2000,1,6,9,30,568,77,253,-8,0,1030,123,0.6000000000000001,0.1
2000,1,6,10,30,886,55,405,-7,1,1030,145,0.6000000000000001,0.1
2000,1,6,11,30,907,59,455,-6,2,1030,157,0.7000000000000001,0.1
2000,1,6,12,30,182,187,266,-5,3,1030,164,0.8,0.1
2000,1,6,13,30,391,134,283,-4,3,1030,168,0.9,0.1
2000,1,6,14,30,399,93,207,-3,2,1030,168,1,0.1
2000,1,6,15,30,214,55,88,-2,1,1030,166,1.1,0.1
2000,1,6,16,30,0,0,0,-2,0,1030,167,1.2000000000000002,0.1
2000,1,6,17,30,0,0,0,-1,1,1030,173,1.3,0.1
2000,1,6,18,30,0,0,0,0,1,1030,180,1.4000000000000001,0.1
2000,1,6,19,30,0,0,0,1,2,1030,188,1.4000000000000001,0.1
2000,1,6,20,30,0,0,0,1,2,1030,198,1.4000000000000001,0.1
2000,1,6,21,30,0,0,0,2,2,1030,208,1.3,0.1
2000,1,6,22,30,0,0,0,2,2,1030,217,1.3,0.1
2000,1,6,23,30,0,0,0,2,2,1020,224,1.2000000000000002,0.1
2000,1,7,0,30,0,0,0,2,3,1020,231,1.2000000000000002,0.1
2000,1,7,1,30,0,0,0,2,2,1020,236,1.1,0.1
2000,1,7,2,30,0,0,0,1,2,1020,238,1,0.1
2000,1,7,3,30,0,0,0,1,2,1020,242,1,0.1
2000,1,7,4,30,0,0,0,1,2,1020,241,0.9,0.1
2000,1,7,5,30,0,0,0,2,2,1020,235,0.9,0.1
2000,1,7,6,30,0,0,0,2,3,1020,231,1,0.1
2000,1,7,7,30,0,14,14,2,3,1020,232,1.1,0.1
2000,1,7,8,30,0,21,21,3,4,1020,234,1.1,0.1
2000,1,7,9,30,20,119,125,3,5,1020,236,1.2000000000000002,0.1
2000,1,7,10,30,46,161,179,4,5,1020,238,1.2000000000000002,0.1
2000,1,7,11,30,705,116,425,3,6,1010,240,1.2000000000000002,0.1
2000,1,7,12,30,570,124,372,3,6,1010,244,1.3,0.1
2000,1,7,13,30,197,161,236,2,6,1010,250,1.3,0.1
2000,1,7,14,30,410,92,211,2,5,1010,255,1.4000000000000001,0.1
2000,1,7,15,30,28,57,61,2,4,1010,260,1.4000000000000001,0.1
2000,1,7,16,30,0,0,0,1,3,1010,267,1.5,0.1
2000,1,7,17,30,0,0,0,1,3,1010,273,1.6,0.1
2000,1,7,18,30,0,0,0,1,2,1020,288,1.7000000000000002,0.1
2000,1,7,19,30,0,0,0,0,1,1020,302,1.8,0.1
2000,1,7,20,30,0,0,0,-1,0,1020,306,1.8,0.1
2000,1,7,21,30,0,0,0,-3,0,1020,302,1.7000000000000002,0.1
2000,1,7,22,30,0,0,0,-3,0,1020,297,1.6,0.1
2000,1,7,23,30,0,0,0,-3,0,1020,295,1.6,0.1
2000,1,8,0,30,0,0,0,-3,0,1020,292,1.5,0.1
2000,1,8,1,30,0,0,0,-3,0,1020,293,1.5,0.1
2000,1,8,2,30,0,0,0,-3,0,1020,295,1.5,0.1
2000,1,8,3,30,0,0,0,-3,0,1020,295,1.5,0.1
2000,1,8,4,30,0,0,0,-3,0,1020,296,1.4000000000000001,0.1
2000,1,8,5,30,0,0,0,-3,-1,1020,299,1.3,0.1
2000,1,8,6,30,0,0,0,-3,-1,1020,302,1.3,0.1
2000,1,8,7,30,0,12,12,-4,0,1020,302,1.3,0.1
2000,1,8,8,30,386,56,127,-4,0,1020,304,1.3,0.1
2000,1,8,9,30,603,73,260,-4,0,1020,308,1.2000000000000002,0.1
2000,1,8,10,30,845,70,406,-5,1,1020,301,1.1,0.1
2000,1,8,11,30,876,72,458,-5,2,1020,290,1,0.1
2000,1,8,12,30,873,71,453,-5,2,1020,280,1,0.1
2000,1,8,13,30,836,68,390,-5,2,1020,271,1,0.1
2000,1,8,14,30,750,59,277,-4,2,1020,262,1,0.1
2000,1,8,15,30,566,41,132,-3,1,1020,252,1.1,0.1
2000,1,8,16,30,0,0,0,-4,0,1020,245,1.2000000000000002,0.1
2000,1,8,17,30,0,0,0,-4,0,1020,243,1.3,0.1
2000,1,8,18,30,0,0,0,-3,0,1020,242,1.4000000000000001,0.1
2000,1,8,19,30,0,0,0,-3,0,1020,240,1.3,0.1
2000,1,8,20,30,0,0,0,-3,0,1020,238,1.3,0.1
2000,1,8,21,30,0,0,0,-2,1,1020,237,1.4000000000000001,0.1
2000,1,8,22,30,0,0,0,-1,1,1020,236,1.4000000000000001,0.1
2000,1,8,23,30,0,0,0,-1,2,1020,235,1.4000000000000001,0.1
2000,1,9,0,30,0,0,0,-1,2,1020,236,1.4000000000000001,0.1
2000,1,9,1,30,0,0,0,0,2,1020,236,1.5,0.1
2000,1,9,2,30,0,0,0,0,2,1020,236,1.5,0.1
2000,1,9,3,30,0,0,0,0,3,1020,236,1.4000000000000001,0.1
2000,1,9,4,30,0,0,0,0,2,1020,234,1.4000000000000001,0.1
2000,1,9,5,30,0,0,0,0,2,1020,232,1.4000000000000001,0.1
2000,1,9,6,30,0,0,0,1,2,1020,232,1.4000000000000001,0.1
2000,1,9,7,30,179,14,20,1,3,1020,232,1.3,0.1
2000,1,9,8,30,256,65,113,2,4,1020,233,1.3,0.1
2000,1,9,9,30,755,62,297,2,5,1010,234,1.3,0.1
2000,1,9,10,30,623,99,348,2,6,1010,236,1.3,0.1
2000,1,9,11,30,427,158,347,1,7,1010,235,1.3,0.1
2000,1,9,12,30,374,166,330,1,8,1010,236,1.2000000000000002,0.1
2000,1,9,13,30,791,72,379,2,7,1010,237,0.9,0.1
2000,1,9,14,30,543,76,236,2,6,1010,234,0.9,0.1
2000,1,9,15,30,336,54,109,2,4,1010,226,1.1,0.1
2000,1,9,16,30,0,0,0,2,4,1010,220,1,0.1
2000,1,9,17,30,0,0,0,2,4,1010,222,1,0.1
2000,1,9,18,30,0,0,0,2,3,1010,225,1.1,0.1
2000,1,9,19,30,0,0,0,2,3,1010,236,1.2000000000000002,0.1
2000,1,9,20,30,0,0,0,2,4,1010,241,1.2000000000000002,0.1
2000,1,9,21,30,0,0,0,3,4,1010,247,1.1,0.1
2000,1,9,22,30,0,0,0,3,5,1010,263,0.8,0.1
2000,1,9,23,30,0,0,0,3,5,1010,290,0.5,0.1
2000,1,10,0,30,0,0,0,3,4,1010,341,0.6000000000000001,0.1
2000,1,10,1,30,0,0,0,2,3,1010,55,0.8,0.1
2000,1,10,2,30,0,0,0,2,2,1010,85,1,0.1
2000,1,10,3,30,0,0,0,2,2,1010,95,1,0.1
2000,1,10,4,30,0,0,0,2,2,1010,101,0.9,0.1
2000,1,10,5,30,0,0,0,2,3,1010,101,1,0.1
2000,1,10,6,30,0,0,0,2,3,1010,98,1.1,0.1
2000,1,10,7,30,0,11,11,3,4,1010,98,1.2000000000000002,0.1
2000,1,10,8,30,82,71,86,4,4,1010,103,1.2000000000000002,0.1
2000,1,10,9,30,157,128,177,4,5,1010,111,1.4000000000000001,0.1
2000,1,10,10,30,0,137,137,4,6,1010,113,1.5,0.1
2000,1,10,11,30,1,149,150,6,6,1010,108,1.6,0.1
2000,1,10,12,30,0,74,74,6,6,1000,101,1.8,0.1
2000,1,10,13,30,0,63,63,6,7,1000,102,2,0.1
2000,1,10,14,30,0,58,58,6,7,1000,112,2.1,0.1
2000,1,10,15,30,0,33,33,7,8,1000,117,2.2,0.1
2000,1,10,16,30,0,0,0,9,10,990,138,2.2,0.1
2000,1,10,17,30,0,0,0,11,11,990,176,2.4000000000000004,0.1
2000,1,10,18,30,0,0,0,11,11,990,209,2.5,0.1
2000,1,10,19,30,0,0,0,9,10,990,242,2.3000000000000003,0.1
2000,1,10,20,30,0,0,0,8,9,990,256,2.2,0.1
2000,1,10,21,30,0,0,0,7,7,990,258,2.2,0.1
2000,1,10,22,30,0,0,0,6,7,1000,258,2.1,0.1
2000,1,10,23,30,0,0,0,5,6,1000,254,2.1,0.1
2000,1,11,0,30,0,0,0,4,6,1000,251,2.1,0.1
2000,1,11,1,30,0,0,0,4,6,1000,248,2.1,0.1
2000,1,11,2,30,0,0,0,4,6,1000,246,2.1,0.1
2000,1,11,3,30,0,0,0,4,6,1000,245,2.1,0.1
2000,1,11,4,30,0,0,0,4,6,1000,244,2,0.1
2000,1,11,5,30,0,0,0,4,6,1000,242,1.8,0.1
2000,1,11,6,30,0,0,0,4,6,1000,234,1.6,0.1
2000,1,11,7,30,190,14,21,4,6,1000,224,1.5,0.1
2000,1,11,8,30,576,49,158,4,7,1000,213,1.3,0.1
2000,1,11,9,30,448,98,240,5,9,1000,205,1.5,0.1
2000,1,11,10,30,411,143,309,5,10,990,203,1.9000000000000001,0.1
2000,1,11,11,30,37,180,197,5,9,990,211,2.3000000000000003,0.1
2000,1,11,12,30,231,191,293,4,8,990,238,2.4000000000000004,0.1
2000,1,11,13,30,99,168,207,4,7,990,249,2,0.1
2000,1,11,14,30,85,122,147,3,7,990,244,1.9000000000000001,0.1
2000,1,11,15,30,23,61,65,2,6,1000,248,1.9000000000000001,0.1
2000,1,11,16,30,0,0,0,1,6,1000,264,2,0.1
2000,1,11,17,30,0,0,0,0,5,1000,275,2,0.1
2000,1,11,18,30,0,0,0,0,5,1000,275,1.9000000000000001,0.1
2000,1,11,19,30,0,0,0,0,4,1000,276,1.9000000000000001,0.1
2000,1,11,20,30,0,0,0,0,4,1000,275,1.9000000000000001,0.1
2000,1,11,21,30,0,0,0,0,4,1000,273,2.1,0.1
2000,1,11,22,30,0,0,0,0,3,1000,270,2.3000000000000003,0.1
2000,1,11,23,30,0,0,0,0,3,1000,269,2.4000000000000004,0.1
2000,1,12,0,30,0,0,0,0,3,1000,272,2.4000000000000004,0.1
2000,1,12,1,30,0,0,0,0,3,1000,276,2.5,0.1
2000,1,12,2,30,0,0,0,0,3,1000,284,2.5,0.1
2000,1,12,3,30,0,0,0,-1,3,1000,289,2.4000000000000004,0.1
2000,1,12,4,30,0,0,0,-1,2,1010,291,2.3000000000000003,0.1
2000,1,12,5,30,0,0,0,-2,2,1010,290,2.3000000000000003,0.1
2000,1,12,6,30,0,0,0,-1,2,1010,290,2.2,0.1
2000,1,12,7,30,0,8,8,-1,2,1010,290,2.2,0.1
2000,1,12,8,30,30,70,75,-1,3,1010,290,2.2,0.1
2000,1,12,9,30,526,87,254,-1,4,1010,292,2.2,0.1
2000,1,12,10,30,835,77,415,-2,4,1010,296,2.3000000000000003,0.1
2000,1,12,11,30,869,80,471,-3,5,1010,295,2.3000000000000003,0.1
2000,1,12,12,30,874,77,468,-3,5,1010,296,2.2,0.1
2000,1,12,13,30,846,71,407,-3,5,1010,297,2.1,0.1
2000,1,12,14,30,764,62,294,-3,4,1010,297,2,0.1
2000,1,12,15,30,587,45,146,-2,3,1010,298,1.8,0.1
2000,1,12,16,30,0,0,0,-2,3,1010,298,1.7000000000000002,0.1
2000,1,12,17,30,0,0,0,-2,2,1020,299,1.6,0.1
2000,1,12,18,30,0,0,0,-2,1,1020,299,1.5,0.1
2000,1,12,19,30,0,0,0,-2,0,1020,296,1.4000000000000001,0.1
2000,1,12,20,30,0,0,0,-2,0,1020,296,1.3,0.1
2000,1,12,21,30,0,0,0,-2,0,1020,294,1.2000000000000002,0.1
2000,1,12,22,30,0,0,0,-3,0,1020,292,1.2000000000000002,0.1
2000,1,12,23,30,0,0,0,-3,0,1010,291,1.1,0.1
2000,1,13,0,30,0,0,0,-3,0,1010,292,1,0.1
2000,1,13,1,30,0,0,0,-3,0,1010,295,0.9,0.1
2000,1,13,2,30,0,0,0,-3,0,1010,302,0.8,0.1
2000,1,13,3,30,0,0,0,-3,0,1010,309,0.7000000000000001,0.1
2000,1,13,4,30,0,0,0,-4,0,1010,325,0.6000000000000001,0.1
2000,1,13,5,30,0,0,0,-3,0,1010,330,0.5,0.1
2000,1,13,6,30,0,0,0,-3,0,1010,34,0.6000000000000001,0.1
2000,1,13,7,30,0,2,2,-2,0,1010,63,0.8,0.1
2000,1,13,8,30,0,20,20,-2,0,1010,43,1.1,0.1
2000,1,13,9,30,0,73,73,-1,0,1010,63,1.4000000000000001,0.1
2000,1,13,10,30,0,63,63,-1,1,1000,60,1.6,0.1
2000,1,13,11,30,0,89,89,-1,1,1000,55,1.7000000000000002,0.1
2000,1,13,12,30,0,47,47,-1,1,1000,46,1.8,0.1
2000,1,13,13,30,0,48,48,-1,0,1000,36,1.8,0.1
2000,1,13,14,30,0,41,41,-2,0,1000,26,1.8,0.1
2000,1,13,15,30,0,10,10,-2,0,1000,10,1.9000000000000001,0.1
2000,1,13,16,30,0,0,0,-3,-1,1000,355,2.1,0.1
2000,1,13,17,30,0,0,0,-5,-2,1010,344,2.3000000000000003,0.1
2000,1,13,18,30,0,0,0,-7,-3,1010,338,2.5,0.1
2000,1,13,19,30,0,0,0,-8,-4,1010,334,2.6,0.1
2000,1,13,20,30,0,0,0,-9,-5,1010,333,2.6,0.1
2000,1,13,21,30,0,0,0,-10,-5,1010,333,2.5,0.1
2000,1,13,22,30,0,0,0,-10,-6,1010,330,2.4000000000000004,0.1
2000,1,13,23,30,0,0,0,-11,-6,1010,327,2.4000000000000004,0.1
2000,1,14,0,30,0,0,0,-11,-7,1010,325,2.5,0.1
2000,1,14,1,30,0,0,0,-11,-7,1020,324,2.5,0.1
2000,1,14,2,30,0,0,0,-12,-8,1020,324,2.6,0.1
2000,1,14,3,30,0,0,0,-13,-8,1020,323,2.6,0.1
2000,1,14,4,30,0,0,0,-13,-9,1020,322,2.5,0.1
2000,1,14,5,30,0,0,0,-13,-10,1020,322,2.5,0.1
2000,1,14,6,30,0,0,0,-14,-10,1020,323,2.5,0.1
2000,1,14,7,30,0,11,11,-14,-10,1020,322,2.5,0.1
2000,1,14,8,30,152,72,101,-14,-10,1020,321,2.5,0.1
2000,1,14,9,30,399,106,234,-14,-9,1020,320,2.5,0.1
2000,1,14,10,30,442,139,320,-14,-8,1020,320,2.5,0.1
2000,1,14,11,30,419,165,355,-14,-7,1020,319,2.5,0.1
2000,1,14,12,30,480,151,368,-13,-7,1020,318,2.5,0.1
2000,1,14,13,30,485,128,323,-13,-7,1020,317,2.4000000000000004,0.1
2000,1,14,14,30,480,91,239,-13,-7,1020,316,2.4000000000000004,0.1
2000,1,14,15,30,640,46,160,-12,-7,1020,315,2.5,0.1
2000,1,14,16,30,0,15,15,-12,-8,1020,315,2.5,0.1
2000,1,14,17,30,0,0,0,-12,-8,1030,316,2.5,0.1
2000,1,14,18,30,0,0,0,-13,-8,1030,318,2.4000000000000004,0.1
2000,1,14,19,30,0,0,0,-13,-8,1030,320,2.4000000000000004,0.1
2000,1,14,20,30,0,0,0,-13,-9,1030,320,2.3000000000000003,0.1
2000,1,14,21,30,0,0,0,-13,-9,1030,320,2.3000000000000003,0.1
2000,1,14,22,30,0,0,0,-13,-9,1030,320,2.2,0.1
2000,1,14,23,30,0,0,0,-13,-9,1030,322,2.1,0.1
2000,1,15,0,30,0,0,0,-13,-9,1030,322,2.1,0.1
2000,1,15,1,30,0,0,0,-13,-10,1030,322,2.1,0.1
2000,1,15,2,30,0,0,0,-13,-10,1030,323,2,0.1
2000,1,15,3,30,0,0,0,-14,-10,1030,326,1.9000000000000001,0.1
2000,1,15,4,30,0,0,0,-14,-11,1030,329,1.8,0.1
2000,1,15,5,30,0,0,0,-15,-11,1030,331,1.8,0.1
2000,1,15,6,30,0,0,0,-15,-12,1030,332,1.7000000000000002,0.1
2000,1,15,7,30,268,16,26,-15,-11,1030,333,1.6,0.1
2000,1,15,8,30,684,47,180,-15,-10,1030,336,1.5,0.1
2000,1,15,9,30,415,105,239,-15,-8,1030,336,1.4000000000000001,0.1
2000,1,15,10,30,907,67,441,-15,-7,1030,335,1.2000000000000002,0.1
2000,1,15,11,30,932,70,497,-15,-6,1030,334,1.1,0.1
2000,1,15,12,30,927,70,492,-14,-5,1030,333,1,0.1
2000,1,15,13,30,892,67,429,-14,-4,1030,332,0.9,0.1
2000,1,15,14,30,814,59,313,-14,-4,1030,330,0.7000000000000001,0.1
2000,1,15,15,30,644,44,161,-14,-5,1030,327,0.7000000000000001,0.1
2000,1,15,16,30,180,12,16,-13,-5,1030,319,0.7000000000000001,0.1
2000,1,15,17,30,0,0,0,-15,-6,1030,326,0.4,0.1
2000,1,15,18,30,0,0,0,-15,-6,1030,84,0.5,0.1
2000,1,15,19,30,0,0,0,-15,-6,1030,120,0.7000000000000001,0.1
2000,1,15,20,30,0,0,0,-14,-7,1030,145,0.8,0.1
2000,1,15,21,30,0,0,0,-14,-7,1030,163,1,0.1
2000,1,15,22,30,0,0,0,-12,-6,1030,168,1.1,0.1
2000,1,15,23,30,0,0,0,-11,-6,1030,172,1.1,0.1
2000,1,16,0,30,0,0,0,-10,-5,1030,176,1.2000000000000002,0.1
2000,1,16,1,30,0,0,0,-9,-4,1030,180,1.4000000000000001,0.1
2000,1,16,2,30,0,0,0,-7,-2,1020,182,1.6,0.1
2000,1,16,3,30,0,0,0,-5,0,1020,184,1.7000000000000002,0.1
2000,1,16,4,30,0,0,0,-4,0,1020,182,1.8,0.1
2000,1,16,5,30,0,0,0,-3,0,1020,182,1.9000000000000001,0.1
2000,1,16,6,30,0,0,0,-2,1,1020,185,2,0.1
2000,1,16,7,30,0,6,6,0,2,1010,189,2.1,0.1
2000,1,16,8,30,0,26,26,0,3,1010,195,2.1,0.1
2000,1,16,9,30,0,113,113,1,4,1010,203,2.1,0.1
2000,1,16,10,30,0,99,99,2,5,1010,212,2.2,0.1
2000,1,16,11,30,29,181,195,2,5,1010,220,2.2,0.1
2000,1,16,12,30,308,188,329,2,5,1000,232,2.2,0.1
2000,1,16,13,30,34,162,176,2,5,1000,248,2.1,0.1
2000,1,16,14,30,597,92,281,1,4,1000,262,1.9000000000000001,0.1
2000,1,16,15,30,475,57,145,1,3,1000,273,1.8,0.1
2000,1,16,16,30,93,12,15,1,3,1000,281,2,0.1
2000,1,16,17,30,0,0,0,0,2,1010,290,2.4000000000000004,0.1
2000,1,16,18,30,0,0,0,-1,1,1010,293,2.7,0.1
2000,1,16,19,30,0,0,0,-3,0,1010,303,2.9000000000000004,0.1
