Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1878213,-,-,-,31.25,34.78,2,268,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,10,30,931,100,706,5.4,16.5,997,47.72,126,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,11,30,946,106,771,4.7,17.4,996,42.89,122,1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,12,30,948,104,766,4.1,18.1,995,39.48,107,0.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,13,30,927,99,690,3.8,18.3,995,38.05,78,0.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,14,30,370,210,405,3.6,17.9,994,38.73,45,0.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,15,30,273,145,246,4.1,16.3,994,44.33,16,1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,16,30,71,67,80,8,13.5,994,69.14,180,1.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,17,30,0,0,0,6.9,11.5,994,73.51,180,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,18,30,0,0,0,7,10.8,995,77.32,9,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,19,30,0,0,0,7.1,10.3,995,80.69,21,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,20,30,0,0,0,7.1,9.9,995,82.87,36,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,21,30,0,0,0,7,9.7,994,83.27,53,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,22,30,0,0,0,6.7,9.4,994,83.46,71,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,12,23,30,0,0,0,6,8.9,994,81.94,89,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,0,30,0,0,0,5,8.2,994,80.38,109,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,1,30,0,0,0,4,7.8,993,77.04,120,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,2,30,0,0,0,3.3,6.8,993,78.33,134,1.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,3,30,0,0,0,2.7,6.3,993,77.74,139,1.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,4,30,0,0,0,2.2,6.1,993,76.13,144,1.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,5,30,0,0,0,1.8,6.2,993,73.66,140,1.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,6,30,0,0,0,1.8,7.7,992,66.44,133,2.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,7,30,624,54,188,1.8,10.5,992,54.81,127,2.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,8,30,825,74,405,1.8,13.7,992,44.32,130,2.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,9,30,915,86,590,1.7,17.3,991,34.91,141,2.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,10,30,959,94,721,1.3,20,991,28.78,153,2.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,11,30,961,104,784,1.2,21.6,990,25.84,167,2.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,12,30,959,105,778,0.6,22.2,988,23.83,181,2.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,13,30,932,102,701,0.4,22.2,988,23.61,194,2.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,14,30,870,97,558,0.6,21.5,987,24.86,206,1.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,15,30,754,82,363,2.8,19.2,987,33.74,221,1.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,16,30,509,55,149,6.8,16.3,987,53.29,244,1.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,17,30,0,0,0,4.4,14.4,987,51.1,271,1.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,18,30,0,0,0,4.3,13.2,987,54.76,293,1.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,19,30,0,0,0,4.7,12.1,988,60.61,305,1.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,20,30,0,0,0,5.2,11.3,988,66.19,308,1.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,21,30,0,0,0,5.7,10.8,988,70.51,307,1.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,22,30,0,0,0,6,10.3,988,74.64,296,1.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,13,23,30,0,0,0,6.2,9.5,988,79.65,271,1.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,0,30,0,0,0,6.2,8.6,988,84.77,249,1.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,1,30,0,0,0,6,8.1,988,86.46,242,1.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,2,30,0,0,0,5.5,7.5,987,87.28,237,1.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,3,30,0,0,0,4.9,7.2,987,85.29,231,1.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,4,30,0,0,0,4.1,6.9,987,82.58,226,1.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,5,30,0,0,0,3.4,7,988,77.62,219,1.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,6,30,0,0,0,2.9,8.5,988,67.83,215,2.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,7,30,315,93,161,2.9,11,988,57.25,217,3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,8,30,518,150,359,2.9,13.6,989,48.55,226,3.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,9,30,595,199,529,2.7,15.4,989,42.48,237,4.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,10,30,605,245,643,3.3,16.1,988,42.33,243,5.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,11,30,687,229,717,4,16.3,988,43.9,247,5.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,12,30,711,215,717,4.1,16.2,988,44.42,250,6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,13,30,59,286,324,3.7,15.9,988,44.17,254,6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,14,30,5,173,176,3.4,15.4,988,44.72,258,5.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,15,30,0,128,128,3.2,14.2,988,47.69,263,4.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,16,30,0,49,49,3.9,12.1,988,57.1,267,2.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,17,30,0,0,0,4.2,10.3,989,65.75,266,2.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,18,30,0,0,0,3.8,9.5,989,67.61,258,2.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,19,30,0,0,0,3.3,9,989,67.36,249,2.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,20,30,0,0,0,2.8,8.4,989,67.96,242,2.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,21,30,0,0,0,2.7,8.1,989,68.55,240,2.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,22,30,0,0,0,2.2,7.7,989,68.14,242,2.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,14,23,30,0,0,0,2,7.1,988,69.97,241,2.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,0,30,0,0,0,1.9,6.8,988,71.15,232,2.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,1,30,0,0,0,1.9,6.8,989,70.74,227,2.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,2,30,0,0,0,1.8,6.6,989,71.59,223,2.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,3,30,0,0,0,1.8,6.3,989,73.04,218,2.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,4,30,0,0,0,1.8,6,989,74.5,212,2.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,5,30,0,0,0,1.7,5.8,989,75.14,207,2.8,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,6,30,0,0,0,1.8,6.7,990,70.76,203,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,7,30,87,116,135,1.9,8.8,990,61.98,207,4.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,8,30,304,209,333,2,11.1,990,53.48,215,5.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,9,30,460,254,510,2.3,12.8,990,48.74,221,5.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,10,30,541,279,638,2.3,13.9,990,45.39,224,5.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,11,30,448,349,669,2.1,14.8,989,42.38,228,5.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,12,30,341,322,565,2,15.3,989,40.51,234,5.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,13,30,181,312,429,1.8,15.5,988,39.61,239,5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,14,30,178,245,341,1.9,15.2,988,40.49,243,4.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,15,30,0,52,52,2.3,14,989,45.07,246,3.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,16,30,0,11,11,3.8,11.9,989,57.42,246,2.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,17,30,0,0,0,4.5,10.6,990,65.84,244,2.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,18,30,0,0,0,4.8,10.3,991,68.76,244,2.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,19,30,0,0,0,5.3,10.1,991,71.89,244,2.7,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,20,30,0,0,0,5.9,10.1,991,75.03,242,2.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,21,30,0,0,0,6.6,10.1,992,78.61,240,3.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,22,30,0,0,0,7.2,10.1,992,82.41,240,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,15,23,30,0,0,0,7.9,10.1,992,86.44,239,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,0,30,0,0,0,8.6,10.1,992,90.52,238,3.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,1,30,0,0,0,9.1,10.1,992,93.28,237,3.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,2,30,0,0,0,9.2,9.7,993,96.62,237,3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,3,30,0,0,0,9,9.3,993,97.71,240,2.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,4,30,0,0,0,8.6,8.8,993,98.78,242,2.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,5,30,0,0,0,8.3,8.6,994,98.05,240,2.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,6,30,16,11,11,8.1,9.1,994,93.37,236,3.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,7,30,0,13,13,8.3,10.6,995,85.47,238,3.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,8,30,91,175,212,7.8,12.4,996,73.3,242,4.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,9,30,173,259,356,6.2,13.9,996,59.78,244,4.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,10,30,251,314,482,5,14.8,996,51.9,247,4.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,11,30,833,160,759,4.3,15.3,996,47.89,251,4.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,12,30,0,67,67,3.9,15.4,996,46.36,256,4.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,13,30,16,235,245,3.8,15.2,996,46.48,260,4.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,14,30,764,130,543,3.8,14.7,996,47.99,265,4.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,15,30,644,108,355,4,13.5,996,52.73,270,3.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,16,30,400,69,147,5.5,11.1,997,68.54,276,2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,17,30,0,0,0,6,9.3,997,79.82,283,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,18,30,0,0,0,6,8.9,997,81.83,288,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,19,30,0,0,0,5.9,8.8,998,82.11,292,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,20,30,0,0,0,5.8,9,998,80.62,297,1.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,21,30,0,0,0,5.8,9,998,80.11,302,0.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,22,30,0,0,0,5.6,8.8,998,80.53,304,0.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,16,23,30,0,0,0,5.5,8.4,998,82.11,312,0.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,0,30,0,0,0,5.4,7.9,998,84.42,224,0.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,1,30,0,0,0,5.3,7.7,998,84.93,129,0.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,2,30,0,0,0,5.1,6.7,997,89.82,162,0.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,3,30,0,0,0,4.9,6.2,997,91.4,178,0.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,4,30,0,0,0,4.6,5.7,997,92.6,191,1.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,5,30,0,0,0,4.3,5.7,998,90.61,192,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,6,30,18,11,12,4,7.4,998,79.06,187,1.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,7,30,409,86,180,4.2,10.2,998,66.35,190,2.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,8,30,618,129,386,3.6,13.1,998,52.65,204,2.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,9,30,727,155,567,3,15.3,998,43.6,219,2.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,10,30,780,172,696,2.6,16.5,997,39.37,229,3.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,11,30,158,356,470,2.4,17,997,37.5,237,3.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,12,30,216,351,506,2.2,17.2,996,36.49,246,3.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,13,30,26,257,274,2.1,17,995,36.72,255,3.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,14,30,0,76,76,2.1,16.5,995,38.05,265,3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,15,30,52,157,177,2.5,14.9,995,43.23,277,2.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,16,30,351,76,145,5.4,12.1,995,63.75,293,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,17,30,0,0,0,5.4,10.3,996,71.51,310,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,18,30,0,0,0,5.2,9.8,996,73.17,329,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,19,30,0,0,0,5.1,9.4,996,74.28,170,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,20,30,0,0,0,4.9,9.1,996,74.79,9,1.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,21,30,0,0,0,4.7,8.8,995,75.41,24,1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,22,30,0,0,0,4.6,8.7,995,75.54,35,1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,17,23,30,0,0,0,4.6,8.7,995,75.35,38,0.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,0,30,0,0,0,4.6,8.9,995,74.22,20,0.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,1,30,0,0,0,4.6,9,995,73.79,3,0.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,2,30,0,0,0,4.6,8.6,994,75.93,307,0.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,3,30,0,0,0,4.8,8.1,994,79.56,298,1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,4,30,0,0,0,5,7.7,995,82.97,294,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,5,30,0,0,0,5.3,7.7,995,84.59,293,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,6,30,5,10,10,5.6,8.6,995,81.4,297,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,7,30,328,98,174,6.8,10.3,995,79.12,300,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,8,30,126,181,234,7,11.7,995,72.79,292,1.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,9,30,732,149,566,6.2,12.3,995,66.46,278,2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,10,30,48,293,325,5.6,12.4,995,63.11,271,2.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,11,30,10,224,231,5.2,12.2,994,62.4,271,2.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,12,30,115,351,435,5.1,12,994,62.6,272,2.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,13,30,336,293,516,5.2,11.7,994,64.2,275,2.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,14,30,198,250,358,5.4,11.3,994,67.17,279,2.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,15,30,49,157,176,5.9,10.6,994,72.71,283,2.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,16,30,0,69,69,6.9,9.5,995,83.94,285,1.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,17,30,0,0,0,7.2,8.6,995,91.08,284,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,18,30,0,0,0,7.1,8.4,995,91.59,281,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,19,30,0,0,0,7,8.2,996,92.12,274,1.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,20,30,0,0,0,6.9,8,996,92.51,266,1.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,21,30,0,0,0,6.8,7.7,996,93.88,262,1.1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,22,30,0,0,0,6.7,7.6,996,94.12,263,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,18,23,30,0,0,0,6.7,7.6,996,94.01,269,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,0,30,0,0,0,6.8,7.6,996,94.56,277,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,1,30,0,0,0,6.9,7.7,996,94.66,280,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,2,30,0,0,0,7,7.9,996,94.13,286,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,3,30,0,0,0,7.1,8.2,996,92.86,287,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,4,30,0,0,0,7.2,8.5,997,91.49,285,1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,5,30,0,0,0,7.2,8.7,997,90.36,271,0.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,6,30,92,15,18,7.4,9.7,998,85.44,254,0.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,7,30,555,67,198,8.4,11.4,998,81.65,260,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,8,30,38,168,184,8,13,998,71.73,275,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,9,30,116,264,331,7.5,14.5,999,62.64,281,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,10,30,183,329,453,7.2,15.6,998,57.27,286,1.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,11,30,27,289,309,7.1,16.2,998,54.75,292,1.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,12,30,200,357,503,7.1,16.5,997,53.67,297,2.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,13,30,35,274,297,7.1,16.3,997,54.6,299,2.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,14,30,77,244,286,7.2,15.7,997,57,300,2.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,15,30,587,125,356,7.4,14.5,997,62.55,299,2.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,16,30,353,79,151,8.5,12.5,998,76.85,298,1.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,17,30,0,0,0,8.8,10.8,998,87.17,296,1.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,18,30,0,0,0,8.7,9.9,999,92.22,296,1.5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,19,30,0,0,0,8.8,9.4,999,95.76,296,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,20,30,0,0,0,8.8,9.2,999,97.27,297,1.4,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,21,30,0,0,0,8.8,9,999,98.86,299,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,22,30,0,0,0,8.9,9,998,99.01,301,1.3,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,19,23,30,0,0,0,8.9,9,998,99.18,302,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,20,0,30,0,0,0,8.9,9.2,998,97.83,303,1,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,20,1,30,0,0,0,8.8,9.3,998,96.84,304,0.9,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,20,2,30,0,0,0,8.7,9.4,998,95.59,304,0.7,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,2,20,3,30,0,0,0,8.6,9.3,998,95.37,298,0.6,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
