Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1880149,-,-,-,31.17,34.82,2,337,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,0,30,0,0,0,10,17,977,63.49,336,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,1,30,0,0,0,9.9,16.9,977,63.35,334,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,2,30,0,0,0,9.7,16.2,977,65.17,320,0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,3,30,0,0,0,9.4,15.6,977,66.75,289,0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,4,30,0,0,0,9.6,15.2,978,69.08,262,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,5,30,0,1,1,10,15.9,978,68.11,252,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,6,30,138,118,151,11.8,17.8,978,68.1,246,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,7,30,351,210,367,10.3,20.5,978,52.11,252,1.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,8,30,490,267,576,10.1,23.1,978,43.72,255,1.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,9,30,476,296,665,10.1,24.6,978,40.09,244,2.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,10,30,532,341,805,10.3,25.4,977,38.75,238,2.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,11,30,533,404,890,10.5,25.9,977,38.11,239,3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,12,30,496,370,815,10.5,26.3,976,37.24,245,3.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,13,30,484,385,783,10.5,26.3,976,37.03,257,3.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,14,30,530,287,657,10.3,25.7,976,37.99,272,3.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,15,30,445,230,466,10.2,24.4,976,40.66,289,3.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,16,30,291,154,251,10.6,21.9,976,48.75,307,3.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,17,30,44,48,53,11.9,18.8,977,64.07,323,2.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,18,30,0,0,0,12.3,16.6,977,75.56,337,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,19,30,0,0,0,12.4,15.6,978,81.43,172,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,20,30,0,0,0,12.3,15,978,83.93,9,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,21,30,0,0,0,11.9,14.7,978,83.12,31,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,22,30,0,0,0,11.3,14.5,977,81.33,71,0.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,8,23,30,0,0,0,10.9,14.3,977,80.13,117,0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,0,30,0,0,0,10.6,13.9,977,80.4,145,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,1,30,0,0,0,10.3,13.7,977,79.99,155,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,2,30,0,0,0,10,13.2,976,81.2,170,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,3,30,0,0,0,9.7,12.8,976,81.7,178,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,4,30,0,0,0,9.3,12.5,976,81.11,182,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,5,30,2,8,8,9,13.9,977,72.27,185,1.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,6,30,299,104,177,9.6,16.8,977,62.31,187,2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,7,30,518,167,401,8.6,20.3,977,46.89,195,2.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,8,30,640,210,616,7.9,23.7,978,36.48,218,2.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,9,30,712,238,792,5.6,26.1,978,26.91,240,2.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,10,30,753,253,911,4.5,27.5,977,23.02,247,2.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,11,30,726,289,953,4.4,28.2,976,21.94,246,2.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,12,30,693,303,926,4.4,28.3,976,21.78,248,3.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,13,30,616,314,822,4.7,27.5,976,23.31,259,3.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,14,30,461,328,651,5.8,25.6,976,28.16,278,4.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,15,30,294,286,442,7.9,22.5,976,38.99,297,5.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,16,30,55,129,148,10.4,19.1,977,57.11,309,5.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,17,30,2,27,27,11.9,16.8,978,72.78,314,5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,18,30,0,0,0,12.6,15.7,979,81.72,318,3.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,19,30,0,0,0,13,14.9,980,88.14,321,3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,20,30,0,0,0,13,14.1,980,93.01,322,2.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,21,30,0,0,0,12.8,13.5,981,95.77,321,2.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,22,30,0,0,0,12.5,13,981,97.02,319,2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,9,23,30,0,0,0,12.2,12.5,981,98.08,319,1.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,0,30,0,0,0,11.9,12,981,99.33,320,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,1,30,0,0,0,11.6,11.8,981,98.99,321,1.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,2,30,0,0,0,11.3,11.3,981,100,325,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,3,30,0,0,0,11.1,11.1,981,100,327,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,4,30,0,0,0,11.1,11.1,981,100,329,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,5,30,9,12,12,11,12.1,981,93.04,331,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,6,30,440,86,195,11.1,14.2,982,81.47,325,1.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,7,30,706,111,433,9.7,16.3,982,64.83,306,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,8,30,840,123,659,7.7,18.2,982,50.22,286,1.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,9,30,907,131,840,6.6,19.8,982,42.2,278,2.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,10,30,942,134,961,5.8,21,982,37.15,281,2.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,11,30,961,132,1014,5.1,21.9,982,33.45,289,2.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,12,30,958,130,992,4.4,22.3,981,31.19,297,3.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,13,30,938,125,900,4,22.2,981,30.43,304,3.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,14,30,904,114,748,3.7,21.5,981,31.14,309,4.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,15,30,821,103,541,3.7,20.3,981,33.38,313,4.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,16,30,662,84,305,4,18.2,982,38.84,318,4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,17,30,332,42,81,5.6,15.4,982,51.95,326,3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,18,30,0,0,0,7.2,13.4,983,66.11,334,2.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,19,30,0,0,0,8.3,12.5,984,75.64,342,2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,20,30,0,0,0,9.3,11.7,984,85.14,351,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,21,30,0,0,0,9.9,11.1,984,92.32,181,1.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,22,30,0,0,0,10.2,10.7,984,96.97,8,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,10,23,30,0,0,0,10.4,10.4,983,99.87,9,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,0,30,0,0,0,10.2,10.2,983,100,8,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,1,30,0,0,0,10.1,10.1,984,100,7,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,2,30,0,0,0,10,10,984,100,9,1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,3,30,0,0,0,9.9,9.9,984,100,15,0.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,4,30,0,0,0,9.7,9.7,984,100,18,0.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,5,30,80,16,18,10,10.8,985,95.08,23,1.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,6,30,539,74,209,10.1,13.3,985,81.12,24,1.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,7,30,752,101,446,9,16,985,63.28,15,1.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,8,30,855,119,667,7.2,18.2,985,48.56,5,1.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,9,30,912,130,845,5.8,19.9,985,39.82,174,1.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,10,30,939,139,965,4.9,21.3,984,34.33,340,1.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,11,30,964,132,1019,4.4,22.3,984,31.07,330,1.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,12,30,965,127,998,4.1,22.9,983,29.37,329,2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,13,30,950,119,906,4.1,23,982,29.22,332,2.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,14,30,908,111,750,4.4,22.5,982,30.71,334,3.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,15,30,833,98,544,5,21.3,982,34.57,335,3.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,16,30,691,77,310,6.2,19,982,43.21,333,3.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,17,30,370,40,84,8.4,16.1,983,60.42,330,3.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,18,30,0,0,0,9.5,13.9,983,74.61,331,3.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,19,30,0,0,0,10.2,12.9,984,83.49,336,3.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,20,30,0,0,0,10.7,12,984,91.49,343,2.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,21,30,0,0,0,10.9,11.3,984,97.51,352,1.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,22,30,0,0,0,10.7,10.7,984,100,180,1.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,11,23,30,0,0,0,10.2,10.2,984,100,3,1.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,0,30,0,0,0,9.9,9.9,983,100,4,1.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,1,30,0,0,0,9.7,9.7,983,100,5,1.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,2,30,0,0,0,9.2,9.2,984,100,9,1.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,3,30,0,0,0,9,9,984,100,13,1.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,4,30,0,0,0,9.1,9.1,984,100,17,1.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,5,30,113,17,22,10.1,10.4,984,97.92,24,2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,6,30,558,73,215,10.2,12.9,984,83.66,34,2.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,7,30,754,103,452,9.9,15.7,984,68.42,47,2.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,8,30,849,125,672,8.6,18.5,984,52.51,60,2.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,9,30,903,141,852,7.1,21,983,40.71,65,2.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,10,30,925,153,970,5.9,22.9,983,33.33,61,2.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,11,30,922,166,1017,4.7,24.4,982,28.01,51,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,12,30,919,164,995,3.7,25.4,981,24.57,36,1.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,13,30,898,156,902,3,25.8,980,22.77,14,1.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,14,30,834,152,741,2.7,25.6,980,22.6,173,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,15,30,755,129,535,3,24.5,980,24.64,338,2.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,16,30,597,98,301,5.1,21.7,980,33.98,329,2.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,17,30,246,48,78,9,18.2,981,55.01,326,3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,18,30,0,0,0,10.6,15.9,981,70.75,329,3.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,19,30,0,0,0,12.2,14.6,981,85.43,334,3.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,20,30,0,0,0,12.6,13.6,982,93.64,341,2.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,21,30,0,0,0,12.4,12.7,981,98.21,351,1.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,22,30,0,0,0,12.2,12.2,981,99.97,183,1.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,12,23,30,0,0,0,11.9,12,981,99.47,15,1.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,0,30,0,0,0,11.5,12,981,96.8,24,1.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,1,30,0,0,0,10.9,12,980,93.14,28,1.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,2,30,0,0,0,10.2,11.7,980,90.66,46,1.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,3,30,0,0,0,9.3,11.5,980,86.64,57,1.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,4,30,0,0,0,8.3,11.4,980,81.4,68,1.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,5,30,44,18,20,7.3,12.9,980,68.98,78,1.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,6,30,469,87,209,7.5,15.6,981,58.67,80,1.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,7,30,669,129,441,6.1,19.1,981,42.56,96,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,8,30,764,164,659,5.2,23.3,981,30.87,127,3.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,9,30,810,192,833,3.7,26.8,981,22.6,146,4.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,10,30,826,216,947,3,29,980,18.9,155,4.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,11,30,717,303,966,2.3,30.5,979,16.55,161,4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,12,30,704,303,942,1.6,31.5,978,14.84,165,3.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,13,30,680,282,848,0.9,32,977,13.7,169,3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,14,30,638,246,698,0.4,31.9,977,13.31,171,2.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,15,30,546,203,498,0.8,30.8,976,14.56,168,1.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,16,30,364,147,272,7.7,28.7,976,26.78,150,0.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,17,30,69,56,64,8.5,26.4,976,32.3,134,0.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,18,30,0,0,0,6,24.3,976,30.84,140,1.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,19,30,0,0,0,7.3,22.2,977,38.14,158,1.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,20,30,0,0,0,7.3,20.9,977,41.53,178,2.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,21,30,0,0,0,6.3,20.4,977,39.95,191,2.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,22,30,0,0,0,5.4,19.9,977,38.77,190,2.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,13,23,30,0,0,0,5.6,19.3,976,40.8,182,2.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,0,30,0,0,0,6.2,18.7,976,44.03,176,2.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,1,30,0,0,0,6.6,18.4,976,45.96,173,2.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,2,30,0,0,0,6.4,18.3,976,45.61,195,2.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,3,30,0,0,0,5.4,18.3,976,42.6,214,2.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,4,30,0,0,0,4.6,18.1,976,40.94,224,2.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,5,30,0,0,0,4.6,18.3,977,40.25,229,2.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,6,30,0,28,28,5.3,19.3,978,39.76,233,2.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,7,30,128,288,348,5.5,20.7,979,37.03,242,3.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,8,30,294,379,570,5.7,21.8,980,35.03,253,4.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,9,30,436,406,752,7.1,22.5,981,36.94,261,5.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,10,30,534,402,876,8.2,22.9,982,39.1,266,5.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,11,30,312,452,741,9,23.3,982,40.15,271,5.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,12,30,401,399,764,9.5,23.9,981,39.93,276,5.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,13,30,500,323,741,9.6,24,981,40.04,282,5.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,14,30,409,359,649,9.7,23.3,981,42.02,289,5.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,15,30,367,268,466,9.9,22.1,981,45.74,297,4.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,16,30,250,171,257,10.3,20,982,53.59,307,3.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,17,30,43,54,59,11.2,17.5,982,66.73,318,2.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,18,30,0,0,0,11.9,15.5,983,79.23,326,2.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,19,30,0,0,0,12.4,14.4,984,87.89,331,2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,20,30,0,0,0,12.8,13.8,984,93.63,330,1.5,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,21,30,0,0,0,13,13.3,984,97.85,324,1.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,22,30,0,0,0,13,13,984,100,316,1.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,14,23,30,0,0,0,12.9,12.9,984,100,314,1.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,0,30,0,0,0,12.8,12.8,983,100,320,1.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,1,30,0,0,0,12.8,12.8,983,100,325,1.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,2,30,0,0,0,12.6,12.6,983,100,177,0.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,3,30,0,0,0,12.5,12.5,983,100,16,0.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,4,30,0,0,0,12.4,12.4,983,99.94,28,0.8,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,5,30,0,5,5,12.2,13.3,983,93.17,36,1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,6,30,0,29,29,12.2,14.9,983,83.76,39,1.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,7,30,155,204,277,11.6,16.5,983,72.8,24,1.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,8,30,355,274,507,10.8,17.9,984,63.35,181,1.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,9,30,126,389,490,10.3,19,984,57.17,350,1.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,10,30,58,410,461,10,19.7,984,53.66,352,2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,11,30,17,296,311,9.4,20.4,983,49.27,184,2.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,12,30,15,274,288,8.6,20.8,984,45.49,164,2.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,13,30,1,140,141,7.8,20.7,984,43.32,332,2.2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,14,30,0,149,149,7.3,19.9,983,44.12,187,2,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,15,30,0,85,85,7.7,18.9,982,48.16,35,1.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,16,30,0,17,17,9.1,17.6,982,57.36,42,1.3,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,17,30,0,13,13,10.1,16.5,982,65.95,21,0.9,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,4,15,18,30,0,0,0,10.3,15.5,983,71.09,170,1.1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
