Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,1082865,-,-,-,43.21,-79.22,-5,85,-5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2018,1,30,11,30,13,160,166,-11,-6.9,1013,319,6.1000000000000005,0.5
2018,1,30,12,30,195,198,293,-11.100000000000001,-6.5,1013,313,5.800000000000001,0.5
2018,1,30,13,30,303,180,321,-11.200000000000001,-6.300000000000001,1013,309,5.7,0.5
2018,1,30,14,30,659,97,359,-11.3,-6.1000000000000005,1013,306,5.7,0.5
2018,1,30,15,30,554,82,241,-11.3,-6.2,1014,307,5.800000000000001,0.5
2018,1,30,16,30,604,39,126,-11.3,-6.7,1014,311,5.7,0.5
2018,1,30,17,30,82,8,6,-11.5,-7.300000000000001,1015,317,5.2,0.5
2018,1,30,18,30,0,0,0,-11.700000000000001,-7.6000000000000005,1015,320,4.9,0.5
2018,1,30,19,30,0,0,0,-12,-8.700000000000001,1015,322,3.8000000000000003,0.5
2018,1,30,20,30,0,0,0,-12.3,-9.3,1015,316,3.2,0.5
2018,1,30,21,30,0,0,0,-12.5,-9.600000000000001,1014,307,2.8000000000000003,0.5
2018,1,30,22,30,0,0,0,-12.600000000000001,-9.8,1014,296,2.4000000000000004,0.5
2018,1,30,23,30,0,0,0,-12.8,-9.700000000000001,1014,278,2,0.5
2018,1,31,0,30,0,0,0,-13,-9.600000000000001,1013,253,1.8,0.5
2018,1,31,1,30,0,0,0,-12.9,-9.3,1012,234,2.1,0.5
2018,1,31,2,30,0,0,0,-12.4,-9,1012,226,2.7,0.5
2018,1,31,3,30,0,0,0,-11.8,-8.5,1012,220,3.3000000000000003,0.5
2018,1,31,4,30,0,0,0,-11.200000000000001,-7.800000000000001,1011,212,3.9000000000000004,0.5
2018,1,31,5,30,0,0,0,-10.5,-7,1010,201,4.7,0.5
2018,1,31,6,30,0,0,0,-9.8,-6.300000000000001,1009,194,5.4,0.5
2018,1,31,7,30,24,6,5,-9.1,-5.7,1008,189,6.2,0.5
2018,1,31,8,30,0,13,13,-8.4,-5.1000000000000005,1007,185,6.9,0.5
2018,1,31,9,30,0,34,34,-7.800000000000001,-4.4,1005,185,7.4,0.5
2018,1,31,10,30,0,35,35,-7.2,-3.6,1003,187,7.6000000000000005,0.5
2018,1,31,11,30,0,93,93,-6.300000000000001,-2.7,1001,188,7.6000000000000005,0.5
2018,1,31,12,30,9,139,143,-5.5,-1.8,999,191,7.4,0.5
2018,1,31,13,30,16,167,175,-5,-0.9,997,199,7.300000000000001,0.5
2018,1,31,14,30,185,156,230,-4.6000000000000005,-0.1,996,206,7.5,0.5
2018,1,31,15,30,633,78,262,-4,0.5,995,210,7.7,0.5
2018,1,31,16,30,130,55,74,-3.4000000000000004,1,995,214,8,0.5
2018,1,31,17,30,20,5,5,-2.6,1.5,995,220,8.3,0.5
2018,1,31,18,30,0,0,0,-1.7000000000000002,1.9000000000000001,995,223,8.4,0.5
2018,1,31,19,30,0,0,0,-9,-3,1020,77,3.6,0.1
2018,1,31,20,30,0,0,0,-8,-3,1020,77,4.1000000000000005,0.1
2018,1,31,21,30,0,0,0,-8,-2,1020,79,4.9,0.1
2018,1,31,22,30,0,0,0,-7,-2,1010,85,5.6000000000000005,0.1
2018,1,31,23,30,0,0,0,-6,-2,1010,86,5.800000000000001,0.1
2008,2,1,0,30,0,0,0,-6,-2,1010,88,5.6000000000000005,0.1
2008,2,1,1,30,0,0,0,-6,-2,1010,86,5.300000000000001,0.1
2008,2,1,2,30,0,0,0,-5,-1,1010,89,5.300000000000001,0.1
2008,2,1,3,30,0,0,0,-5,-1,1010,89,5.4,0.1
2008,2,1,4,30,0,0,0,-4,-1,1010,80,6.1000000000000005,0.1
2008,2,1,5,30,0,0,0,-4,-1,1010,79,6.7,0.1
2008,2,1,6,30,0,0,0,-3,-1,1000,84,6.5,0.1
2008,2,1,7,30,0,0,0,-3,-1,1000,99,6.1000000000000005,0.1
2008,2,1,8,30,0,26,26,-3,-1,1000,104,5.7,0.1
2008,2,1,9,30,0,17,17,-3,0,1000,103,5.6000000000000005,0.1
2008,2,1,10,30,0,22,22,-2,0,1000,100,5.6000000000000005,0.1
2008,2,1,11,30,0,62,62,-2,0,1000,96,5.2,0.1
2008,2,1,12,30,0,44,44,-1,0,1000,89,4.6000000000000005,0.1
2008,2,1,13,30,0,18,18,-1,0,990,84,4.3,0.1
2008,2,1,14,30,0,52,52,0,0,990,78,3.9000000000000004,0.1
2008,2,1,15,30,0,4,4,0,0,990,82,3.2,0.1
2008,2,1,16,30,0,7,7,0,0,990,91,2.2,0.1
2008,2,1,17,30,0,0,0,0,0,990,108,1.5,0.1
2008,2,1,18,30,0,0,0,0,0,990,177,2.2,0.1
2008,2,1,19,30,0,0,0,0,0,990,237,4.2,0.1
2008,2,1,20,30,0,0,0,0,0,990,256,5.6000000000000005,0.1
2008,2,1,21,30,0,0,0,0,0,990,263,5.800000000000001,0.1
2008,2,1,22,30,0,0,0,0,0,990,266,5.7,0.1
2008,2,1,23,30,0,0,0,-1,0,990,264,5.9,0.1
2008,2,2,0,30,0,0,0,-1,0,1000,261,6.300000000000001,0.1
2008,2,2,1,30,0,0,0,-1,0,1000,262,6.800000000000001,0.1
2008,2,2,2,30,0,0,0,-2,0,1000,264,6.9,0.1
2008,2,2,3,30,0,0,0,-2,-1,1000,264,6.6000000000000005,0.1
2008,2,2,4,30,0,0,0,-2,-1,1000,262,6.2,0.1
2008,2,2,5,30,0,0,0,-2,0,1000,261,6,0.1
2008,2,2,6,30,0,0,0,-2,0,1000,260,5.800000000000001,0.1
2008,2,2,7,30,0,0,0,-2,0,1000,261,5.6000000000000005,0.1
2008,2,2,8,30,0,7,7,-2,0,1000,261,5.5,0.1
2008,2,2,9,30,0,7,7,-1,0,1000,260,5.6000000000000005,0.1
2008,2,2,10,30,0,28,28,-1,0,1000,258,5.5,0.1
2008,2,2,11,30,0,79,79,-2,1,1000,256,5.2,0.1
2008,2,2,12,30,1,163,164,-1,1,1000,250,5,0.1
2008,2,2,13,30,0,109,109,-1,1,1000,244,5,0.1
2008,2,2,14,30,0,54,54,-1,1,1000,238,4.9,0.1
2008,2,2,15,30,0,13,13,-1,0,1000,235,4.4,0.1
2008,2,2,16,30,0,7,7,-1,0,1000,233,3.7,0.1
2008,2,2,17,30,0,0,0,-2,0,1000,231,3.4000000000000004,0.1
2008,2,2,18,30,0,0,0,-2,0,1000,230,3.4000000000000004,0.1
2008,2,2,19,30,0,0,0,-2,-1,1000,229,3.5,0.87
2008,2,2,20,30,0,0,0,-3,-1,1000,230,3.4000000000000004,0.87
2008,2,2,21,30,0,0,0,-3,-1,1000,231,3.3000000000000003,0.87
2008,2,2,22,30,0,0,0,-3,-1,1000,230,3.2,0.87
2008,2,2,23,30,0,0,0,-3,-1,1000,227,3,0.87
2008,2,3,0,30,0,0,0,-3,-2,1000,222,2.8000000000000003,0.87
2008,2,3,1,30,0,0,0,-3,-2,1000,217,2.6,0.87
2008,2,3,2,30,0,0,0,-3,-2,1000,216,2.5,0.87
2008,2,3,3,30,0,0,0,-3,-1,1000,225,2.2,0.87
2008,2,3,4,30,0,0,0,-3,-1,1000,232,1.8,0.87
2008,2,3,5,30,0,0,0,-3,-1,1000,233,1.7000000000000002,0.87
2008,2,3,6,30,0,0,0,-3,-1,1010,236,1.9000000000000001,0.87
2008,2,3,7,30,0,0,0,-3,-1,1010,240,2.1,0.87
2008,2,3,8,30,15,53,56,-2,0,1010,246,2.3000000000000003,0.87
2008,2,3,9,30,194,164,221,-1,0,1010,251,2.6,0.87
2008,2,3,10,30,144,176,235,-1,0,1010,256,2.8000000000000003,0.87
2008,2,3,11,30,1,157,158,-1,1,1010,260,2.9000000000000004,0.87
2008,2,3,12,30,0,115,115,-1,1,1010,265,2.8000000000000003,0.87
2008,2,3,13,30,5,164,166,-1,1,1010,274,2.6,0.87
2008,2,3,14,30,0,116,116,-1,1,1010,281,2.3000000000000003,0.87
2008,2,3,15,30,0,93,93,-1,1,1010,287,1.8,0.87
2008,2,3,16,30,287,73,119,-1,0,1010,297,1.4000000000000001,0.87
2008,2,3,17,30,0,0,0,-2,0,1010,311,1,0.87
2008,2,3,18,30,0,0,0,-2,0,1010,334,0.6000000000000001,0.87
2008,2,3,19,30,0,0,0,-3,0,1010,38,0.8,0.87
2008,2,3,20,30,0,0,0,-3,0,1010,93,1.1,0.87
2008,2,3,21,30,0,0,0,-3,0,1010,96,1.4000000000000001,0.87
2008,2,3,22,30,0,0,0,-3,0,1010,99,1.9000000000000001,0.87
2008,2,3,23,30,0,0,0,-3,0,1010,99,2.1,0.87
2008,2,4,0,30,0,0,0,-3,0,1010,98,2.3000000000000003,0.87
2008,2,4,1,30,0,0,0,-3,0,1010,100,2.6,0.87
2008,2,4,2,30,0,0,0,-2,0,1010,96,3,0.87
2008,2,4,3,30,0,0,0,-2,0,1010,98,3.5,0.87
2008,2,4,4,30,0,0,0,-2,0,1010,95,4,0.87
2008,2,4,5,30,0,0,0,-2,0,1010,97,4.3,0.87
2008,2,4,6,30,0,0,0,-2,0,1010,100,4.4,0.87
2008,2,4,7,30,0,0,0,-2,0,1010,98,4.5,0.87
2008,2,4,8,30,0,15,15,-1,0,1010,96,4.7,0.87
2008,2,4,9,30,308,133,226,0,0,1010,94,4.4,0.87
2008,2,4,10,30,282,167,283,0,1,1000,92,3.9000000000000004,0.87
2008,2,4,11,30,450,172,390,0,1,1000,98,3.4000000000000004,0.87
2008,2,4,12,30,610,205,515,0,2,1000,104,3,0.87
2008,2,4,13,30,560,211,482,0,2,1000,108,2.6,0.87
2008,2,4,14,30,465,200,393,1,2,1000,110,2.2,0.87
2008,2,4,15,30,347,156,261,1,2,1000,117,1.9000000000000001,0.87
2008,2,4,16,30,154,82,107,1,2,1000,121,1.8,0.87
2008,2,4,17,30,0,0,0,1,2,1000,124,2,0.87
2008,2,4,18,30,0,0,0,1,2,1000,133,2.4000000000000004,0.87
2008,2,4,19,30,0,0,0,1,2,1000,143,3.2,0.87
2008,2,4,20,30,0,0,0,1,2,1000,150,4.7,0.87
2008,2,4,21,30,0,0,0,1,2,1000,156,6.5,0.87
2008,2,4,22,30,0,0,0,2,3,990,174,7.7,0.87
2008,2,4,23,30,0,0,0,2,3,990,200,7.800000000000001,0.87
2008,2,5,0,30,0,0,0,2,3,990,218,6.9,0.87
2008,2,5,1,30,0,0,0,2,4,990,226,5.6000000000000005,0.87
2008,2,5,2,30,0,0,0,2,3,990,226,3.6,0.87
2008,2,5,3,30,0,0,0,2,3,990,225,2.3000000000000003,0.87
2008,2,5,4,30,0,0,0,2,3,990,245,2.6,0.87
2008,2,5,5,30,0,0,0,2,3,990,236,3.7,0.87
2008,2,5,6,30,0,0,0,2,4,990,250,3.9000000000000004,0.87
2008,2,5,7,30,0,0,0,2,4,990,263,3.2,0.87
2008,2,5,8,30,0,41,41,2,4,990,250,3.3000000000000003,0.87
2008,2,5,9,30,42,119,132,2,4,990,249,3.7,0.87
2008,2,5,10,30,56,172,196,3,4,990,248,4,0.87
2008,2,5,11,30,71,211,246,4,5,990,255,4.2,0.87
2008,2,5,12,30,543,162,441,4,5,990,276,4.3,0.87
2008,2,5,13,30,335,223,387,4,5,990,281,3.7,0.87
2008,2,5,14,30,211,179,268,2,4,990,274,2.9000000000000004,0.87
2008,2,5,15,30,29,118,128,2,3,1000,274,2.4000000000000004,0.87
2008,2,5,16,30,45,64,72,2,2,1000,290,2.1,0.87
2008,2,5,17,30,0,0,0,1,1,1000,315,2,0.87
2008,2,5,18,30,0,0,0,1,1,1000,331,1.9000000000000001,0.87
2008,2,5,19,30,0,0,0,0,1,1000,333,1.7000000000000002,0.87
2008,2,5,20,30,0,0,0,0,1,1000,342,1.7000000000000002,0.87
2008,2,5,21,30,0,0,0,0,1,1000,17,2.3000000000000003,0.87
2008,2,5,22,30,0,0,0,0,0,990,27,3.4000000000000004,0.87
2008,2,5,23,30,0,0,0,0,0,990,22,3.8000000000000003,0.87
2008,2,6,0,30,0,0,0,0,0,990,41,3.7,0.87
2008,2,6,1,30,0,0,0,0,0,990,58,4.2,0.87
2008,2,6,2,30,0,0,0,0,0,990,62,5.1000000000000005,0.87
2008,2,6,3,30,0,0,0,0,0,990,56,6.5,0.87
2008,2,6,4,30,0,0,0,0,0,990,51,8,0.87
2008,2,6,5,30,0,0,0,0,0,990,45,8.3,0.87
2008,2,6,6,30,0,0,0,-1,0,990,48,8,0.87
2008,2,6,7,30,0,0,0,-1,0,990,52,7.800000000000001,0.87
2008,2,6,8,30,0,32,32,-1,0,990,54,8.4,0.87
2008,2,6,9,30,0,88,88,-1,0,990,64,7.7,0.87
2008,2,6,10,30,0,97,97,-1,0,990,49,7.1000000000000005,0.87
2008,2,6,11,30,0,110,110,-1,0,990,48,8.200000000000001,0.87
2008,2,6,12,30,0,37,37,-1,0,990,56,8.4,0.87
2008,2,6,13,30,0,123,123,-1,0,990,54,8.700000000000001,0.87
2008,2,6,14,30,0,27,27,-1,0,990,48,9,0.87
2008,2,6,15,30,77,127,151,-1,0,990,58,9.5,0.87
2008,2,6,16,30,0,48,48,-2,0,980,60,9.700000000000001,0.87
2008,2,6,17,30,0,0,0,-2,0,980,62,9.200000000000001,0.87
2008,2,6,18,30,0,0,0,-2,0,980,55,9.700000000000001,0.87
2008,2,6,19,30,0,0,0,-2,-1,980,65,9.700000000000001,0.87
2008,2,6,20,30,0,0,0,-2,-1,980,68,8.4,0.87
2008,2,6,21,30,0,0,0,-3,-1,980,65,7,0.87
2008,2,6,22,30,0,0,0,-3,-1,980,56,5.5,0.87
2008,2,6,23,30,0,0,0,-3,-1,980,50,4.3,0.87
2008,2,7,0,30,0,0,0,-3,-2,980,38,3.6,0.87
2008,2,7,1,30,0,0,0,-3,-2,980,15,3.6,0.87
2008,2,7,2,30,0,0,0,-4,-3,990,1,4.2,0.87
2008,2,7,3,30,0,0,0,-5,-3,990,360,4.5,0.87
2008,2,7,4,30,0,0,0,-5,-4,990,359,4.5,0.87
2008,2,7,5,30,0,0,0,-6,-4,990,358,4.5,0.87
2008,2,7,6,30,0,0,0,-6,-5,990,356,4.6000000000000005,0.87
2008,2,7,7,30,0,0,0,-7,-5,990,355,4.6000000000000005,0.87
2008,2,7,8,30,312,76,128,-7,-6,990,354,4.6000000000000005,0.87
2008,2,7,9,30,43,123,136,-8,-5,990,350,4.2,0.87
2008,2,7,10,30,0,131,131,-8,-5,1000,338,3.7,0.87
2008,2,7,11,30,0,122,122,-8,-4,1000,319,3.6,0.87
2008,2,7,12,30,267,228,368,-7,-4,1000,305,3.6,0.87
2008,2,7,13,30,133,225,291,-7,-3,1000,297,3.3000000000000003,0.87
2008,2,7,14,30,819,103,455,-6,-2,1000,292,2.6,0.87
2008,2,7,15,30,742,81,318,-6,-2,1000,285,1.8,0.87
2008,2,7,16,30,562,52,150,-6,-3,1000,258,1.6,0.87
2008,2,7,17,30,0,0,0,-8,-3,1000,230,2,0.87
2008,2,7,18,30,0,0,0,-8,-4,1000,214,2.4000000000000004,0.87
2008,2,7,19,30,0,0,0,-8,-5,1000,211,2.8000000000000003,0.87
2008,2,7,20,30,0,0,0,-8,-5,1000,216,3.1,0.87
2008,2,7,21,30,0,0,0,-7,-5,1000,222,3.2,0.87
2008,2,7,22,30,0,0,0,-7,-5,1000,228,3.2,0.87
2008,2,7,23,30,0,0,0,-7,-5,1000,235,3,0.87
2008,2,8,0,30,0,0,0,-6,-4,1000,242,2.7,0.87
2008,2,8,1,30,0,0,0,-6,-4,1000,247,2.5,0.87
2008,2,8,2,30,0,0,0,-6,-3,1000,253,2.3000000000000003,0.87
2008,2,8,3,30,0,0,0,-6,-3,1000,258,2,0.87
2008,2,8,4,30,0,0,0,-6,-3,1000,260,1.7000000000000002,0.87
2008,2,8,5,30,0,0,0,-6,-2,1000,252,1.5,0.87
2008,2,8,6,30,0,0,0,-5,-2,1000,242,1.5,0.87
2008,2,8,7,30,0,0,0,-5,-2,1000,236,1.5,0.87
2008,2,8,8,30,115,63,83,-5,-1,1000,232,1.5,0.87
2008,2,8,9,30,28,121,130,-4,-1,1000,229,1.7000000000000002,0.87
2008,2,8,10,30,307,172,304,-3,0,1000,226,2,0.87
2008,2,8,11,30,736,158,527,-2,0,1000,225,2.5,0.87
2008,2,8,12,30,750,164,559,-2,0,1000,232,3,0.87
2008,2,8,13,30,138,227,297,-2,0,1000,241,3.5,0.87
2008,2,8,14,30,3,148,150,-1,0,1000,245,3.8000000000000003,0.87
2008,2,8,15,30,0,97,97,-1,0,1000,245,3.8000000000000003,0.87
2008,2,8,16,30,46,70,78,-1,0,1000,243,3.5,0.87
2008,2,8,17,30,0,0,0,-2,0,1000,241,3.3000000000000003,0.87
2008,2,8,18,30,0,0,0,-3,-1,1000,237,3.3000000000000003,0.87
2008,2,8,19,30,0,0,0,-3,-2,1000,234,3.3000000000000003,0.87
2008,2,8,20,30,0,0,0,-3,-2,1000,234,3,0.87
2008,2,8,21,30,0,0,0,-4,-2,1000,233,2.6,0.87
2008,2,8,22,30,0,0,0,-4,-2,1000,223,2.5,0.87
2008,2,8,23,30,0,0,0,-4,-2,1000,208,2.5,0.87
2008,2,9,0,30,0,0,0,-4,-2,1000,200,2.6,0.87
2008,2,9,1,30,0,0,0,-3,-1,1000,193,2.6,0.87
2008,2,9,2,30,0,0,0,-2,0,1000,186,2.6,0.87
2008,2,9,3,30,0,0,0,-2,0,1000,177,2.8000000000000003,0.87
2008,2,9,4,30,0,0,0,-1,0,1000,171,3,0.87
2008,2,9,5,30,0,0,0,-1,0,1000,164,3.4000000000000004,0.87
2008,2,9,6,30,0,0,0,-1,0,990,157,3.8000000000000003,0.87
2008,2,9,7,30,0,0,0,0,0,990,156,4.3,0.87
2008,2,9,8,30,147,64,90,0,1,990,157,4.6000000000000005,0.87
2008,2,9,9,30,0,101,101,0,1,990,157,4.5,0.87
2008,2,9,10,30,19,164,172,0,1,990,155,4.3,0.87
2008,2,9,11,30,79,222,263,0,1,990,153,4.1000000000000005,0.87
2008,2,9,12,30,0,148,148,0,1,990,162,3.9000000000000004,0.87
2008,2,9,13,30,116,229,288,0,1,990,175,3.5,0.87
2008,2,9,14,30,376,166,331,0,1,990,187,3.4000000000000004,0.87
2008,2,9,15,30,34,127,138,1,2,990,208,4.5,0.87
2008,2,9,16,30,0,25,25,1,2,990,234,6.6000000000000005,0.87
2008,2,9,17,30,0,0,0,0,1,990,245,7.7,0.87
2008,2,9,18,30,0,0,0,0,1,990,242,7.7,0.87
2008,2,9,19,30,0,0,0,0,1,990,237,7.800000000000001,0.87
2008,2,9,20,30,0,0,0,0,1,990,239,8.1,0.87
2008,2,9,21,30,0,0,0,0,0,990,243,8.200000000000001,0.87
2008,2,9,22,30,0,0,0,-1,0,990,244,8,0.87
2008,2,9,23,30,0,0,0,-1,0,990,244,7.300000000000001,0.87
2008,2,10,0,30,0,0,0,-2,0,990,240,6.300000000000001,0.87
2008,2,10,1,30,0,0,0,-2,0,990,236,5.6000000000000005,0.87
2008,2,10,2,30,0,0,0,-2,0,990,236,6.1000000000000005,0.87
2008,2,10,3,30,0,0,0,-1,0,990,242,7.800000000000001,0.87
2008,2,10,4,30,0,0,0,-1,0,990,258,9.600000000000001,0.87
2008,2,10,5,30,0,0,0,-2,0,990,271,10.100000000000001,0.87
2008,2,10,6,30,0,0,0,-5,-2,990,271,10,0.87
2008,2,10,7,30,0,0,0,-7,-4,990,271,10.4,0.87
2008,2,10,8,30,184,65,98,-9,-6,990,272,11,0.87
2008,2,10,9,30,214,130,200,-11,-7,990,273,11.200000000000001,0.87
2008,2,10,10,30,0,43,43,-12,-8,990,273,11.3,0.87
2008,2,10,11,30,315,214,375,-12,-8,990,273,11.3,0.87
2008,2,10,12,30,0,95,95,-13,-9,990,273,11.3,0.87
2008,2,10,13,30,0,153,153,-13,-10,1000,275,11.3,0.87
2008,2,10,14,30,16,164,171,-14,-10,1000,276,11.200000000000001,0.87
2008,2,10,15,30,589,81,277,-14,-11,1000,277,10.9,0.87
2008,2,10,16,30,167,68,100,-14,-11,1000,276,10.700000000000001,0.87
2008,2,10,17,30,0,0,0,-15,-12,1000,274,10.700000000000001,0.87
2008,2,10,18,30,0,0,0,-15,-12,1000,272,10.700000000000001,0.87
2008,2,10,19,30,0,0,0,-15,-12,1000,269,10.8,0.87
2008,2,10,20,30,0,0,0,-15,-12,1000,267,10.9,0.87
2008,2,10,21,30,0,0,0,-15,-12,1000,265,10.8,0.87
2008,2,10,22,30,0,0,0,-15,-12,1000,264,10.600000000000001,0.87
2008,2,10,23,30,0,0,0,-14,-12,1000,265,10.3,0.87
2008,2,11,0,30,0,0,0,-14,-12,1010,266,9.8,0.87
2008,2,11,1,30,0,0,0,-14,-11,1010,266,9.4,0.87
2008,2,11,2,30,0,0,0,-14,-11,1010,266,9.200000000000001,0.87
2008,2,11,3,30,0,0,0,-14,-11,1010,266,9.1,0.87
2008,2,11,4,30,0,0,0,-13,-11,1010,264,9.1,0.87
2008,2,11,5,30,0,0,0,-13,-11,1010,264,9.1,0.87
2008,2,11,6,30,0,0,0,-13,-11,1010,263,9,0.87
2008,2,11,7,30,0,0,0,-13,-11,1010,263,9,0.87
2008,2,11,8,30,272,80,130,-12,-10,1010,264,9.1,0.87
2008,2,11,9,30,367,115,236,-12,-10,1010,266,9,0.87
2008,2,11,10,30,540,133,373,-12,-9,1010,266,8.700000000000001,0.87
2008,2,11,11,30,607,142,455,-11,-9,1010,266,8.3,0.87
2008,2,11,12,30,738,112,511,-11,-8,1010,264,8.1,0.87
2008,2,11,13,30,829,145,574,-11,-8,1010,263,7.9,0.87
2008,2,11,14,30,760,79,420,-11,-7,1010,263,7.4,0.87
2008,2,11,15,30,695,107,341,-10,-7,1010,263,6.800000000000001,0.87
2008,2,11,16,30,499,71,166,-10,-7,1010,263,6.1000000000000005,0.87
2008,2,11,17,30,0,14,14,-11,-8,1010,263,5.300000000000001,0.87
2008,2,11,18,30,0,0,0,-11,-8,1010,266,4.6000000000000005,0.87
2008,2,11,19,30,0,0,0,-11,-8,1010,271,4.1000000000000005,0.87
2008,2,11,20,30,0,0,0,-11,-9,1010,274,3.8000000000000003,0.87
2008,2,11,21,30,0,0,0,-11,-9,1010,274,3.6,0.87
2008,2,11,22,30,0,0,0,-12,-9,1010,271,3.3000000000000003,0.87
2008,2,11,23,30,0,0,0,-12,-9,1010,270,2.8000000000000003,0.87
2008,2,12,0,30,0,0,0,-12,-9,1010,272,2.3000000000000003,0.87
2008,2,12,1,30,0,0,0,-13,-9,1010,277,1.8,0.87
2008,2,12,2,30,0,0,0,-13,-9,1010,288,1.1,0.87
2008,2,12,3,30,0,0,0,-13,-9,1010,311,0.5,0.87
2008,2,12,4,30,0,0,0,-14,-9,1010,25,0.5,0.87
2008,2,12,5,30,0,0,0,-14,-9,1010,91,1.3,0.87
2008,2,12,6,30,0,0,0,-14,-10,1010,98,2.3000000000000003,0.87
2008,2,12,7,30,0,0,0,-13,-9,1010,103,3.1,0.87
2008,2,12,8,30,129,70,94,-11,-7,1010,109,4.1000000000000005,0.87
2008,2,12,9,30,80,137,164,-10,-6,1010,110,5,0.87
2008,2,12,10,30,138,196,259,-9,-6,1010,110,5.5,0.87
2008,2,12,11,30,95,232,282,-9,-6,1010,104,5.9,0.87
2008,2,12,12,30,23,210,223,-8,-5,1010,100,6.300000000000001,0.87
2008,2,12,13,30,0,157,157,-8,-5,1000,99,6.4,0.87
2008,2,12,14,30,0,108,108,-7,-5,1000,100,6.6000000000000005,0.87
2008,2,12,15,30,0,106,106,-7,-5,1000,100,6.800000000000001,0.87
2008,2,12,16,30,0,61,61,-7,-5,1000,101,6.7,0.87
2008,2,12,17,30,0,4,4,-6,-4,1000,101,6.7,0.87
2008,2,12,18,30,0,0,0,-6,-4,1000,103,6.300000000000001,0.87
2008,2,12,19,30,0,0,0,-6,-4,1000,107,5.6000000000000005,0.87
2008,2,12,20,30,0,0,0,-6,-4,990,114,5.1000000000000005,0.87
2008,2,12,21,30,0,0,0,-5,-3,990,121,4.5,0.87
2008,2,12,22,30,0,0,0,-5,-2,990,129,4,0.87
2008,2,12,23,30,0,0,0,-4,-2,990,144,3.7,0.87
2008,2,13,0,30,0,0,0,-3,-1,990,164,3.8000000000000003,0.87
2008,2,13,1,30,0,0,0,-2,0,990,186,4.3,0.87
2008,2,13,2,30,0,0,0,-2,0,990,205,5,0.87
2008,2,13,3,30,0,0,0,-1,0,990,228,6,0.87
2008,2,13,4,30,0,0,0,-1,0,990,247,6.6000000000000005,0.87
2008,2,13,5,30,0,0,0,-3,-1,990,257,6.300000000000001,0.87
2008,2,13,6,30,0,0,0,-4,-2,990,267,5.800000000000001,0.87
2008,2,13,7,30,0,4,4,-5,-3,990,277,5.300000000000001,0.87
2008,2,13,8,30,0,29,29,-6,-4,990,294,5.1000000000000005,0.87
2008,2,13,9,30,138,141,188,-6,-4,990,312,5.2,0.87
2008,2,13,10,30,264,190,310,-7,-4,990,322,5.1000000000000005,0.87
2008,2,13,11,30,738,108,495,-7,-4,990,324,4.9,0.87
2008,2,13,12,30,196,252,360,-7,-4,990,324,4.800000000000001,0.87
2008,2,13,13,30,738,108,498,-7,-3,990,325,4.6000000000000005,0.87
2008,2,13,14,30,438,162,363,-6,-3,990,326,4.2,0.87
2008,2,13,15,30,739,93,348,-6,-3,990,327,3.5,0.87
2008,2,13,16,30,567,63,176,-6,-3,990,330,3,0.87
2008,2,13,17,30,0,19,19,-7,-4,1000,329,2.9000000000000004,0.87
2008,2,13,18,30,0,0,0,-8,-4,1000,328,3.1,0.87
2008,2,13,19,30,0,0,0,-8,-5,1000,326,3.4000000000000004,0.87
2008,2,13,20,30,0,0,0,-8,-5,1000,324,3.4000000000000004,0.87
2008,2,13,21,30,0,0,0,-8,-5,1000,320,3.3000000000000003,0.87
2008,2,13,22,30,0,0,0,-8,-6,1000,313,3.2,0.87
2008,2,13,23,30,0,0,0,-8,-6,1000,304,3.1,0.87
2008,2,14,0,30,0,0,0,-8,-6,1000,295,3.1,0.87
2008,2,14,1,30,0,0,0,-8,-6,1000,286,3.3000000000000003,0.87
2008,2,14,2,30,0,0,0,-8,-6,1000,279,3.4000000000000004,0.87
2008,2,14,3,30,0,0,0,-7,-5,1000,272,3.5,0.87
2008,2,14,4,30,0,0,0,-7,-5,1000,267,3.7,0.87
2008,2,14,5,30,0,0,0,-7,-5,1000,263,4,0.87
2008,2,14,6,30,0,0,0,-6,-4,1000,260,4.1000000000000005,0.87
2008,2,14,7,30,0,6,6,-6,-3,1000,252,4.6000000000000005,0.87
2008,2,14,8,30,1,69,69,-5,-2,1000,242,5.5,0.87
2008,2,14,9,30,549,92,281,-5,-2,1000,239,6.300000000000001,0.87
2008,2,14,10,30,689,99,415,-4,-2,1000,236,6.5,0.87
2008,2,14,11,30,839,124,569,-4,-1,1000,232,6.7,0.87
2008,2,14,12,30,836,134,598,-4,-1,1000,229,6.9,0.87
2008,2,14,13,30,658,133,483,-3,-1,1000,227,6.800000000000001,0.87
2008,2,14,14,30,110,203,254,-3,0,1000,223,6.300000000000001,0.87
2008,2,14,15,30,83,144,173,-3,0,1000,220,5.6000000000000005,0.87
2008,2,14,16,30,349,64,136,-3,0,1000,219,4.800000000000001,0.87
2008,2,14,17,30,0,14,14,-2,0,1000,215,4.5,0.87
2008,2,14,18,30,0,0,0,-2,0,1000,205,4.7,0.87
